 R(m), J_tot (kA m^-2), J_ext, J_bs, J_di, J_ps
  0.554331E+00  0.646562E+04  0.642444E+04  0.624649E+03  0.804965E+02 -0.659283E+03
  0.564331E+00  0.621125E+04  0.617905E+04  0.643001E+03  0.819706E+02 -0.686633E+03
  0.574331E+00  0.595667E+04  0.593053E+04  0.660953E+03  0.833480E+02 -0.713944E+03
  0.584331E+00  0.570475E+04  0.568351E+04  0.678451E+03  0.846317E+02 -0.741086E+03
  0.594331E+00  0.545285E+04  0.544124E+04  0.695429E+03  0.858455E+02 -0.767937E+03
  0.604331E+00  0.521011E+04  0.520719E+04  0.711778E+03  0.869869E+02 -0.794397E+03
  0.614331E+00  0.497893E+04  0.498384E+04  0.727445E+03  0.880541E+02 -0.820361E+03
  0.624331E+00  0.475932E+04  0.477274E+04  0.742418E+03  0.890531E+02 -0.845717E+03
  0.634331E+00  0.455162E+04  0.457486E+04  0.756530E+03  0.899931E+02 -0.870403E+03
  0.644331E+00  0.435888E+04  0.439133E+04  0.769873E+03  0.908563E+02 -0.894299E+03
  0.654331E+00  0.418093E+04  0.422248E+04  0.782462E+03  0.916348E+02 -0.917302E+03
  0.664331E+00  0.401660E+04  0.406796E+04  0.794013E+03  0.923344E+02 -0.939348E+03
  0.674331E+00  0.386691E+04  0.392785E+04  0.804679E+03  0.929298E+02 -0.960290E+03
  0.684331E+00  0.373153E+04  0.380176E+04  0.814477E+03  0.934015E+02 -0.979999E+03
  0.694331E+00  0.360944E+04  0.368887E+04  0.823218E+03  0.937392E+02 -0.998337E+03
  0.704331E+00  0.349980E+04  0.358845E+04  0.830774E+03  0.939223E+02 -0.101515E+04
  0.714331E+00  0.340262E+04  0.349983E+04  0.837357E+03  0.939192E+02 -0.103029E+04
  0.724331E+00  0.331706E+04  0.342201E+04  0.842902E+03  0.937081E+02 -0.104358E+04
  0.734331E+00  0.324076E+04  0.335391E+04  0.846831E+03  0.932728E+02 -0.105483E+04
  0.744331E+00  0.317469E+04  0.329477E+04  0.849700E+03  0.925762E+02 -0.106384E+04
  0.754331E+00  0.311847E+04  0.324361E+04  0.851564E+03  0.915904E+02 -0.107040E+04
  0.764331E+00  0.306778E+04  0.319922E+04  0.851229E+03  0.903063E+02 -0.107428E+04
  0.774331E+00  0.302517E+04  0.316094E+04  0.849679E+03  0.886900E+02 -0.107520E+04
  0.784331E+00  0.299037E+04  0.312786E+04  0.846938E+03  0.867179E+02 -0.107295E+04
  0.794331E+00  0.295898E+04  0.309895E+04  0.841919E+03  0.843852E+02 -0.106741E+04
  0.804331E+00  0.293308E+04  0.307359E+04  0.835318E+03  0.816759E+02 -0.105823E+04
  0.814331E+00  0.291323E+04  0.305108E+04  0.827342E+03  0.785784E+02 -0.104519E+04
  0.824331E+00  0.289590E+04  0.303064E+04  0.817000E+03  0.750991E+02 -0.102800E+04
  0.834331E+00  0.288165E+04  0.301174E+04  0.804437E+03  0.712465E+02 -0.100637E+04
  0.844331E+00  0.287223E+04  0.299394E+04  0.790325E+03  0.670305E+02 -0.980167E+03
  0.854331E+00  0.286545E+04  0.297672E+04  0.774110E+03  0.624762E+02 -0.949268E+03
  0.864331E+00  0.287084E+04  0.296807E+04  0.754664E+03  0.576001E+02 -0.913208E+03
  0.874331E+00  0.288561E+04  0.297059E+04  0.733489E+03  0.524113E+02 -0.871896E+03
  0.884331E+00  0.290846E+04  0.297408E+04  0.710772E+03  0.469435E+02 -0.825161E+03
  0.894331E+00  0.293437E+04  0.298185E+04  0.682894E+03  0.412593E+02 -0.772763E+03
  0.904331E+00  0.296551E+04  0.299068E+04  0.652958E+03  0.354384E+02 -0.714698E+03
  0.914331E+00  0.300158E+04  0.300032E+04  0.621060E+03  0.295793E+02 -0.650940E+03
  0.924331E+00  0.304163E+04  0.301299E+04  0.584838E+03  0.238029E+02 -0.581556E+03
  0.934331E+00  0.308620E+04  0.303004E+04  0.542835E+03  0.182501E+02 -0.506360E+03
  0.944331E+00  0.313545E+04  0.304917E+04  0.497301E+03  0.130826E+02 -0.425668E+03
  0.954331E+00  0.318891E+04  0.306937E+04  0.449210E+03  0.848461E+01 -0.339882E+03
  0.964331E+00  0.324548E+04  0.310275E+04  0.386484E+03  0.466247E+01 -0.250101E+03
  0.974331E+00  0.330574E+04  0.328853E+04  0.169687E+03  0.184015E+01 -0.155494E+03
  0.984331E+00  0.336936E+04  0.340259E+04  0.229866E+02  0.255262E+00 -0.573342E+02
  0.994331E+00  0.343572E+04  0.337853E+04  0.127658E+02  0.154636E+00  0.434242E+02
  0.100433E+01  0.350410E+04  0.321481E+04  0.140519E+03  0.178690E+01  0.145893E+03
  0.101433E+01  0.357381E+04  0.295326E+04  0.364358E+03  0.539300E+01  0.249195E+03
  0.102433E+01  0.364378E+04  0.285832E+04  0.419662E+03  0.111949E+02  0.352983E+03
  0.103433E+01  0.371207E+04  0.277692E+04  0.459680E+03  0.193812E+02  0.454625E+03
  0.104433E+01  0.377836E+04  0.269847E+04  0.494841E+03  0.300932E+02  0.553676E+03
  0.105433E+01  0.384162E+04  0.262381E+04  0.524282E+03  0.434128E+02  0.649010E+03
  0.106433E+01  0.390061E+04  0.255282E+04  0.548155E+03  0.593497E+02  0.739269E+03
  0.107433E+01  0.395402E+04  0.248487E+04  0.567205E+03  0.778298E+02  0.823093E+03
  0.108433E+01  0.400078E+04  0.241959E+04  0.581971E+03  0.986889E+02  0.899437E+03
  0.109433E+01  0.404038E+04  0.235779E+04  0.591904E+03  0.121673E+03  0.967335E+03
  0.110433E+01  0.407669E+04  0.230476E+04  0.598143E+03  0.146461E+03  0.102590E+04
  0.111433E+01  0.411403E+04  0.226524E+04  0.600165E+03  0.172707E+03  0.107455E+04
  0.112433E+01  0.413889E+04  0.222640E+04  0.598747E+03  0.199968E+03  0.111251E+04
  0.113433E+01  0.415197E+04  0.218922E+04  0.593968E+03  0.227691E+03  0.113985E+04
  0.114433E+01  0.415393E+04  0.215489E+04  0.585954E+03  0.255300E+03  0.115650E+04
  0.115433E+01  0.414634E+04  0.212483E+04  0.575171E+03  0.282221E+03  0.116272E+04
  0.116433E+01  0.413023E+04  0.210062E+04  0.561561E+03  0.307916E+03  0.115885E+04
  0.117433E+01  0.410847E+04  0.208402E+04  0.545667E+03  0.331904E+03  0.114572E+04
  0.118433E+01  0.408321E+04  0.207683E+04  0.527535E+03  0.353785E+03  0.112397E+04
  0.119433E+01  0.405730E+04  0.208079E+04  0.507731E+03  0.373252E+03  0.109446E+04
  0.120433E+01  0.403308E+04  0.209746E+04  0.486381E+03  0.390101E+03  0.105808E+04
  0.121433E+01  0.401291E+04  0.212802E+04  0.463852E+03  0.404219E+03  0.101578E+04
  0.122433E+01  0.399856E+04  0.217313E+04  0.440349E+03  0.415582E+03  0.968540E+03
  0.123433E+01  0.399126E+04  0.223270E+04  0.416184E+03  0.424230E+03  0.917300E+03
  0.124433E+01  0.399108E+04  0.230566E+04  0.391492E+03  0.430272E+03  0.862969E+03
  0.125433E+01  0.399677E+04  0.238972E+04  0.366614E+03  0.433861E+03  0.806483E+03
  0.126433E+01  0.400637E+04  0.248147E+04  0.341677E+03  0.435097E+03  0.748762E+03
  0.127433E+01  0.401644E+04  0.257593E+04  0.316959E+03  0.434133E+03  0.690687E+03
  0.128433E+01  0.402207E+04  0.266656E+04  0.292614E+03  0.431119E+03  0.633094E+03
  0.129433E+01  0.401607E+04  0.274529E+04  0.268951E+03  0.426241E+03  0.576809E+03
  0.130433E+01  0.398765E+04  0.280268E+04  0.246273E+03  0.419721E+03  0.522660E+03
  0.131433E+01  0.393174E+04  0.282874E+04  0.224828E+03  0.411831E+03  0.471541E+03
  0.132433E+01  0.384068E+04  0.281300E+04  0.204987E+03  0.403101E+03  0.424333E+03
  0.133433E+01  0.370800E+04  0.274561E+04  0.187151E+03  0.394427E+03  0.382035E+03
  0.134433E+01  0.351883E+04  0.261865E+04  0.172352E+03  0.387233E+03  0.345858E+03
  0.135433E+01  0.328314E+04  0.242699E+04  0.160958E+03  0.383972E+03  0.317440E+03
  0.136433E+01  0.300807E+04  0.216976E+04  0.153819E+03  0.388666E+03  0.298992E+03
  0.137433E+01  0.270368E+04  0.185211E+04  0.152644E+03  0.407484E+03  0.293787E+03
  0.138433E+01  0.239719E+04  0.148574E+04  0.158756E+03  0.449147E+03  0.306165E+03
  0.139433E+01  0.212275E+04  0.109009E+04  0.171468E+03  0.521759E+03  0.339299E+03
  0.140433E+01  0.188360E+04  0.695354E+03  0.185193E+03  0.614329E+03  0.385314E+03
  0.141433E+01  0.156248E+04  0.342295E+03  0.178151E+03  0.644757E+03  0.394070E+03
  0.142433E+01  0.848101E+03  0.860575E+02  0.103442E+03  0.407582E+03  0.246449E+03
